city,city_ascii,state_id,state_name,county_fips,county,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Warrenton,Warrenton,VA,Virginia,05000US51061,Fauquier,38.7176,-77.7976,9928,875,shape,FALSE,TRUE,America/New_York,3,20186,1840006058
Wimauma,Wimauma,FL,Florida,05000US12057,Hillsborough,27.6964,-82.3034,9922,153,shape,FALSE,FALSE,America/New_York,3,33598,1840014155
Birch Bay,Birch Bay,WA,Washington,05000US53073,Whatcom,48.9243,-122.7519,9917,223,shape,FALSE,FALSE,America/Los_Angeles,3,98230,1840017289
Loudonville,Loudonville,NY,New York,05000US36001,Albany,42.7068,-73.7665,9911,770,shape,FALSE,FALSE,America/New_York,3,12211,1840033911
Conning Towers Nautilus Park,Conning Towers Nautilus Park,CT,Connecticut,05000US9011,New London,41.385,-72.0684,9910,735,shape,TRUE,TRUE,America/New_York,3,6340,1840073288
Denham Springs,Denham Springs,LA,Louisiana,05000US22063,Livingston,30.4743,-90.9593,9908,524,shape,FALSE,TRUE,America/Chicago,3,70726,1840015027
Alachua,Alachua,FL,Florida,05000US12001,Alachua,29.7779,-82.4832,9891,105,shape,FALSE,TRUE,America/New_York,3,32615 32616,1840014020
Spout Springs,Spout Springs,NC,North Carolina,05000US37085,Harnett,35.2724,-79.0331,9879,444,shape,FALSE,FALSE,America/New_York,3,28326 27332,1840090627
Fort Oglethorpe,Fort Oglethorpe,GA,Georgia,05000US13047,Catoosa,34.9318,-85.246,9877,274,shape,FALSE,TRUE,America/New_York,3,30736 30741 30707 30742,1840013554
Jennings,Jennings,LA,Louisiana,05000US22053,Jefferson Davis,30.2233,-92.6582,9874,366,shape,FALSE,TRUE,America/Chicago,3,70546,1840015040
Northampton,Northampton,PA,Pennsylvania,05000US42095,Northampton,40.6866,-75.4904,9869,1542,shape,FALSE,TRUE,America/New_York,3,18067,1840000975
Jesup,Jesup,GA,Georgia,05000US13305,Wayne,31.5992,-81.8895,9864,230,shape,FALSE,TRUE,America/New_York,3,31599 31545 31546,1840014943
Stonegate,Stonegate,CO,Colorado,05000US8035,Douglas,39.5357,-104.8032,9860,2077,shape,FALSE,FALSE,America/Denver,2,80134,1840028570
Kendall Park,Kendall Park,NJ,New Jersey,05000US34023,Middlesex,40.4135,-74.5631,9852,1006,shape,FALSE,FALSE,America/New_York,3,08824 08852,1840005419
Felida,Felida,WA,Washington,05000US53011,Clark,45.7138,-122.7103,9842,1307,shape,FALSE,FALSE,America/Los_Angeles,3,98685,1840037495
Woodbury,Woodbury,NJ,New Jersey,05000US34015,Gloucester,39.8379,-75.1524,9839,1880,shape,FALSE,TRUE,America/New_York,3,8096,1840001527
Trumbull Center,Trumbull Center,CT,Connecticut,05000US9001,Fairfield,41.2415,-73.1836,9825,665,shape,FALSE,FALSE,America/New_York,3,6611,1840153084
Carroll,Carroll,IA,Iowa,05000US19027,Carroll,42.0699,-94.8646,9823,660,shape,FALSE,TRUE,America/Chicago,3,51401,1840000490
Mayfield,Mayfield,KY,Kentucky,05000US21083,Graves,36.7371,-88.6447,9823,518,shape,FALSE,TRUE,America/Chicago,3,42066,1840015268
Star,Star,ID,Idaho,05000US16001,Ada,43.7026,-116.4914,9819,494,shape,FALSE,TRUE,America/Boise,3,83669,1840021279
St. Augustine Shores,St. Augustine Shores,FL,Florida,05000US12109,St. Johns,29.8039,-81.3086,9818,864,shape,FALSE,FALSE,America/New_York,3,32086,1840013972
Fairmount,Fairmount,NY,New York,05000US36067,Onondaga,43.0414,-76.2485,9817,1126,shape,FALSE,FALSE,America/New_York,3,13031 13219,1840000377
Scotchtown,Scotchtown,NY,New York,05000US36071,Orange,41.4765,-74.3668,9814,783,shape,FALSE,FALSE,America/New_York,3,10941,1840004862
Cody,Cody,WY,Wyoming,05000US56029,Park,44.5213,-109.0548,9810,370,shape,FALSE,TRUE,America/Denver,3,82414,1840018595
East Rockaway,East Rockaway,NY,New York,05000US36059,Nassau,40.6432,-73.6672,9810,3720,shape,FALSE,TRUE,America/New_York,2,11518,1840005343
Alcoa,Alcoa,TN,Tennessee,05000US47009,Blount,35.8076,-83.9753,9809,252,shape,FALSE,TRUE,America/New_York,3,37701 37777 37804,1840013404
Benton Harbor,Benton Harbor,MI,Michigan,05000US26021,Berrien,42.1159,-86.4488,9806,864,shape,FALSE,TRUE,America/Detroit,3,49022,1840003215
Inwood,Inwood,NY,New York,05000US36059,Nassau,40.6219,-73.7506,9804,2373,shape,FALSE,FALSE,America/New_York,2,11559 11096,1840005267
Coweta,Coweta,OK,Oklahoma,05000US40145,Wagoner,35.9683,-95.6545,9803,359,shape,FALSE,TRUE,America/Chicago,3,74429 74014,1840019077
Russellville,Russellville,AL,Alabama,05000US1059,Franklin,34.5055,-87.7283,9803,282,shape,FALSE,TRUE,America/Chicago,3,35654 35653,1840004247
Chevy Chase,Chevy Chase,MD,Maryland,05000US24031,Montgomery,38.9944,-77.0738,9801,1568,shape,FALSE,FALSE,America/New_York,3,20814 20815,1840031323
Orange Lake,Orange Lake,NY,New York,05000US36071,Orange,41.5369,-74.1005,9800,433,shape,FALSE,FALSE,America/New_York,3,12586 12550,1840004859
Lowell,Lowell,IN,Indiana,05000US18089,Lake,41.2917,-87.4195,9793,584,shape,FALSE,TRUE,America/Chicago,3,46356,1840009260
Corte Madera,Corte Madera,CA,California,05000US6041,Marin,37.9238,-122.5128,9793,1196,shape,FALSE,TRUE,America/Los_Angeles,3,94925,1840022519
Victoria,Victoria,MN,Minnesota,05000US27019,Carver,44.8634,-93.6585,9787,433,shape,FALSE,TRUE,America/Chicago,3,55386 55331,1840010007
Baker City,Baker City,OR,Oregon,05000US41001,Baker,44.7749,-117.832,9786,527,shape,FALSE,TRUE,America/Los_Angeles,3,97814,1840018587
Peru,Peru,IL,Illinois,05000US17099,LaSalle,41.3482,-89.1371,9777,377,shape,FALSE,TRUE,America/Chicago,3,61354,1840009273
Paris,Paris,KY,Kentucky,05000US21017,Bourbon,38.2016,-84.2718,9776,476,shape,FALSE,TRUE,America/New_York,3,40361,1840014315
Bluefield,Bluefield,WV,West Virginia,05000US54055,Mercer,37.2608,-81.2143,9776,417,shape,FALSE,TRUE,America/New_York,3,24701,1840006401
Rifle,Rifle,CO,Colorado,05000US8045,Garfield,39.5362,-107.7729,9771,536,shape,FALSE,TRUE,America/Denver,3,81650,1840020185
Ingleside,Ingleside,TX,Texas,05000US48409,San Patricio,27.8703,-97.2075,9768,224,shape,FALSE,TRUE,America/Chicago,3,78374 78362,1840019709
Fort Stewart,Fort Stewart,GA,Georgia,05000US13179,Liberty,31.8811,-81.6131,9765,340,shape,TRUE,TRUE,America/New_York,3,31315 31314,1840073839
Sweet Home,Sweet Home,OR,Oregon,05000US41043,Linn,44.4023,-122.7028,9763,711,shape,FALSE,TRUE,America/Los_Angeles,3,97386,1840021253
Mount Vista,Mount Vista,WA,Washington,05000US53011,Clark,45.7373,-122.6316,9762,720,shape,FALSE,FALSE,America/Los_Angeles,3,98642 98686,1840037858
Sugar Grove,Sugar Grove,IL,Illinois,05000US17089,Kane,41.7759,-88.4481,9756,320,shape,FALSE,TRUE,America/Chicago,3,60554,1840011355
Eunice,Eunice,LA,Louisiana,05000US22097,St. Landry,30.4904,-92.4191,9754,733,shape,FALSE,TRUE,America/Chicago,3,70535,1840013927
Ellisville,Ellisville,MO,Missouri,05000US29189,St. Louis,38.5897,-90.5884,9752,861,shape,FALSE,TRUE,America/Chicago,3,63021 63011,1840008581
San Diego Country Estates,San Diego Country Estates,CA,California,05000US6073,San Diego,33.0094,-116.7874,9752,224,shape,FALSE,FALSE,America/Los_Angeles,3,92065,1840028398
Sparta,Sparta,WI,Wisconsin,05000US55081,Monroe,43.9377,-90.8131,9751,470,shape,FALSE,TRUE,America/Chicago,3,54656,1840002565
Oil City,Oil City,PA,Pennsylvania,05000US42121,Venango,41.4281,-79.7036,9750,837,shape,FALSE,TRUE,America/New_York,3,16301,1840003426
New Hyde Park,New Hyde Park,NY,New York,05000US36059,Nassau,40.7323,-73.6858,9746,4438,shape,FALSE,TRUE,America/New_York,2,11040,1840005313
Pike Road,Pike Road,AL,Alabama,05000US1101,Montgomery,32.2939,-86.09,9745,113,shape,FALSE,TRUE,America/Chicago,3,36064 36013,1840017000
Lake Arrowhead,Lake Arrowhead,CA,California,05000US6071,San Bernardino,34.2531,-117.1944,9741,212,shape,FALSE,FALSE,America/Los_Angeles,3,92391 92378 92317 92385 92352 92321,1840017803
Uniontown,Uniontown,PA,Pennsylvania,05000US42051,Fayette,39.8993,-79.7246,9740,1834,shape,FALSE,TRUE,America/New_York,3,15401,1840000671
North Gates,North Gates,NY,New York,05000US36055,Monroe,43.1718,-77.7064,9740,1413,shape,FALSE,FALSE,America/New_York,3,14606,1840024047
Havre,Havre,MT,Montana,05000US30041,Hill,48.5427,-109.6804,9739,1013,shape,FALSE,TRUE,America/Denver,3,59501,1840019758
Dunn,Dunn,NC,North Carolina,05000US37085,Harnett,35.3114,-78.6129,9738,547,shape,FALSE,TRUE,America/New_York,3,28334,1840013434
Bull Mountain,Bull Mountain,OR,Oregon,05000US41067,Washington,45.4125,-122.832,9732,1886,shape,FALSE,TRUE,America/Los_Angeles,3,97224 97223 97140,1840040416
Woodlyn,Woodlyn,PA,Pennsylvania,05000US42045,Delaware,39.8774,-75.3445,9732,2244,shape,FALSE,FALSE,America/New_York,2,19094 19022 19033 19081,1840035266
Cabo Rojo,Cabo Rojo,PR,Puerto Rico,05000US72023,Cabo Rojo,18.0867,-67.1482,9731,1594,shape,FALSE,FALSE,America/Puerto_Rico,3,623,1630023608
Aiea,Aiea,HI,Hawaii,05000US15003,Honolulu,21.3865,-157.9232,9730,2261,shape,FALSE,FALSE,Pacific/Honolulu,2,96701,1840029469
Mooresville,Mooresville,IN,Indiana,05000US18109,Morgan,39.6022,-86.3681,9727,560,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46158,1840009668
Walker Mill,Walker Mill,MD,Maryland,05000US24033,Prince George's,38.8758,-76.8854,9725,1244,shape,FALSE,FALSE,America/New_York,3,20747 20743,1840031499
Rio del Mar,Rio del Mar,CA,California,05000US6087,Santa Cruz,36.9607,-121.8807,9713,1250,shape,FALSE,FALSE,America/Los_Angeles,3,95003,1840028179
Port Townsend,Port Townsend,WA,Washington,05000US53031,Jefferson,48.122,-122.7877,9710,540,shape,FALSE,TRUE,America/Los_Angeles,3,98368,1840019797
North Bend,North Bend,OR,Oregon,05000US41011,Coos,43.4075,-124.2364,9708,953,shape,FALSE,TRUE,America/Los_Angeles,3,97459,1840020057
Safford,Safford,AZ,Arizona,05000US4009,Graham,32.8335,-109.6964,9707,404,shape,FALSE,TRUE,America/Phoenix,3,85546,1840021989
East Rutherford,East Rutherford,NJ,New Jersey,05000US34003,Bergen,40.8179,-74.0854,9707,1009,shape,FALSE,TRUE,America/New_York,3,7073,1840003542
Decatur,Decatur,IN,Indiana,05000US18001,Adams,40.8286,-84.9277,9700,614,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46733,1840007177
Rockcreek,Rockcreek,OR,Oregon,05000US41067,Washington,45.5526,-122.876,9698,1904,shape,FALSE,FALSE,America/Los_Angeles,3,97229,1840034833
Villas,Villas,NJ,New Jersey,05000US34009,Cape May,39.0157,-74.935,9697,959,shape,FALSE,FALSE,America/New_York,3,8251,1840005869
Keansburg,Keansburg,NJ,New Jersey,05000US34025,Monmouth,40.4469,-74.1315,9697,3491,shape,FALSE,TRUE,America/New_York,2,7734,1840003690
Marysville,Marysville,MI,Michigan,05000US26147,St. Clair,42.9084,-82.4806,9695,510,shape,FALSE,TRUE,America/Detroit,3,48040,1840003957
Vega Alta,Vega Alta,PR,Puerto Rico,05000US72143,Vega Alta,18.4151,-66.3211,9695,1978,shape,FALSE,FALSE,America/Puerto_Rico,3,692,1630023587
Croydon,Croydon,PA,Pennsylvania,05000US42017,Bucks,40.0911,-74.8975,9693,1510,shape,FALSE,FALSE,America/New_York,3,19021,1840005406
Little River,Little River,SC,South Carolina,05000US45051,Horry,33.8786,-78.6393,9692,357,shape,FALSE,FALSE,America/New_York,3,29566,1840013648
Kensington,Kensington,CT,Connecticut,05000US9003,Hartford,41.6284,-72.7686,9685,623,shape,FALSE,FALSE,America/New_York,3,6037,1840000505
Winfield,Winfield,IL,Illinois,05000US17043,DuPage,41.8787,-88.1507,9683,1209,shape,FALSE,TRUE,America/Chicago,3,60190,1840011410
Oakville,Oakville,CT,Connecticut,05000US9005,Litchfield,41.5893,-73.0905,9679,939,shape,FALSE,FALSE,America/New_York,3,06779 06795,1840003260
Loudoun Valley Estates,Loudoun Valley Estates,VA,Virginia,05000US51107,Loudoun,38.977,-77.5053,9673,1331,shape,FALSE,TRUE,America/New_York,3,20166 20148,1840041775
Key Largo,Key Largo,FL,Florida,05000US12087,Monroe,25.1224,-80.412,9670,309,shape,FALSE,FALSE,America/New_York,3,33037,1840014253
Hope,Hope,AR,Arkansas,05000US5057,Hempstead,33.6682,-93.5895,9668,349,shape,FALSE,TRUE,America/Chicago,3,71801,1840014765
Wapakoneta,Wapakoneta,OH,Ohio,05000US39011,Auglaize,40.5664,-84.1916,9662,583,shape,FALSE,TRUE,America/New_York,3,45895,1840010391
Clarksville,Clarksville,AR,Arkansas,05000US5071,Johnson,35.457,-93.4803,9661,201,shape,FALSE,TRUE,America/Chicago,3,72830,1840014533
West Perrine,West Perrine,FL,Florida,05000US12086,Miami-Dade,25.6061,-80.3639,9653,2125,shape,FALSE,FALSE,America/New_York,2,33157,1840029018
Bardmoor,Bardmoor,FL,Florida,05000US12103,Pinellas,27.8574,-82.7534,9650,1701,shape,FALSE,TRUE,America/New_York,3,33777,1840038841
Parsons,Parsons,KS,Kansas,05000US20099,Labette,37.3405,-95.2958,9648,350,shape,FALSE,TRUE,America/Chicago,3,67335 67357,1840001712
Richmond Heights,Richmond Heights,FL,Florida,05000US12086,Miami-Dade,25.6347,-80.3721,9640,2335,shape,FALSE,FALSE,America/New_York,2,33176 33157,1840014249
Maywood,Maywood,NJ,New Jersey,05000US34003,Bergen,40.9025,-74.0634,9626,2888,shape,FALSE,TRUE,America/New_York,2,7607,1840003536
Pleasant Grove,Pleasant Grove,AL,Alabama,05000US1073,Jefferson,33.494,-86.9782,9625,378,shape,FALSE,TRUE,America/Chicago,3,35127,1840014793
Myers Corner,Myers Corner,NY,New York,05000US36027,Dutchess,41.5864,-73.8793,9619,434,shape,FALSE,FALSE,America/New_York,3,12590 12524,1840004742
Alderwood Manor,Alderwood Manor,WA,Washington,05000US53061,Snohomish,47.8146,-122.2672,9618,1936,shape,FALSE,FALSE,America/Los_Angeles,3,98036,1840017323
Mission,Mission,KS,Kansas,05000US20091,Johnson,39.027,-94.6568,9618,1392,shape,FALSE,TRUE,America/Chicago,3,66202 66205,1840003831
Howell,Howell,MI,Michigan,05000US26093,Livingston,42.6078,-83.9339,9610,743,shape,FALSE,TRUE,America/Detroit,3,48843,1840003100
Picnic Point,Picnic Point,WA,Washington,05000US53061,Snohomish,47.8744,-122.3077,9607,1219,shape,FALSE,FALSE,America/Los_Angeles,3,98026 98087,1840037897
Brookdale,Brookdale,NJ,New Jersey,05000US34013,Essex,40.8348,-74.1798,9604,2313,shape,FALSE,FALSE,America/New_York,2,7003,1840024254
St. Pete Beach,St. Pete Beach,FL,Florida,05000US12103,Pinellas,27.7235,-82.7387,9603,1743,shape,FALSE,TRUE,America/New_York,3,33706,1840015976
Rainbow City,Rainbow City,AL,Alabama,05000US1055,Etowah,33.9336,-86.0922,9601,144,shape,FALSE,TRUE,America/Chicago,3,35906,1840014732
Alexandria,Alexandria,KY,Kentucky,05000US21037,Campbell,38.9621,-84.3859,9600,535,shape,FALSE,TRUE,America/New_York,3,41001,1840013162
St. Francis,St. Francis,WI,Wisconsin,05000US55079,Milwaukee,42.9716,-87.873,9600,1443,shape,FALSE,TRUE,America/Chicago,3,53235,1840003049
Boaz,Boaz,AL,Alabama,05000US1095,Marshall,34.1985,-86.1529,9587,254,shape,FALSE,TRUE,America/Chicago,3,35957 35956,1840013602
Chesapeake Ranch Estates,Chesapeake Ranch Estates,MD,Maryland,05000US24009,Calvert,38.3574,-76.4147,9579,856,shape,FALSE,FALSE,America/New_York,3,20657,1840026723
Pine Ridge,Pine Ridge,FL,Florida,05000US12017,Citrus,28.933,-82.4761,9578,148,shape,FALSE,FALSE,America/New_York,3,34465 34442 34445,1840028997
Hermantown,Hermantown,MN,Minnesota,05000US27137,St. Louis,46.8057,-92.2407,9577,107,shape,FALSE,TRUE,America/Chicago,3,55814 55810 55811,1840006593
Fort Irwin,Fort Irwin,CA,California,05000US6071,San Bernardino,35.2477,-116.6834,9573,530,shape,TRUE,TRUE,America/Los_Angeles,3,92310,1840025802
Cheat Lake,Cheat Lake,WV,West Virginia,05000US54061,Monongalia,39.667,-79.8564,9559,257,shape,FALSE,FALSE,America/New_York,3,26508,1840005645
White Horse,White Horse,NJ,New Jersey,05000US34021,Mercer,40.1919,-74.7023,9557,1183,shape,FALSE,FALSE,America/New_York,3,08690 08610,1840005475
Washington,Washington,NC,North Carolina,05000US37013,Beaufort,35.5586,-77.0545,9555,450,shape,FALSE,TRUE,America/New_York,3,27817 27889,1840015401
Rye Brook,Rye Brook,NY,New York,05000US36119,Westchester,41.0302,-73.6864,9554,1075,shape,FALSE,TRUE,America/New_York,3,10573 10604,1840004942
West Athens,West Athens,CA,California,05000US6037,Los Angeles,33.9235,-118.3033,9554,2759,shape,FALSE,FALSE,America/Los_Angeles,2,90044 90047,1840028403
Fairmount,Fairmount,CO,Colorado,05000US8059,Jefferson,39.7931,-105.1711,9549,606,shape,FALSE,TRUE,America/Denver,3,80002 80403,1840038703
Lincoln Village,Lincoln Village,OH,Ohio,05000US39049,Franklin,39.9532,-83.1314,9546,2019,shape,FALSE,FALSE,America/New_York,2,43228,1840034388
Willoughby Hills,Willoughby Hills,OH,Ohio,05000US39085,Lake,41.5873,-81.4333,9545,342,shape,FALSE,TRUE,America/New_York,3,44094 44092,1840000548
Oakbrook,Oakbrook,KY,Kentucky,05000US21015,Boone,38.9996,-84.6797,9539,1150,shape,FALSE,FALSE,America/New_York,3,41042,1840030814
East Setauket,East Setauket,NY,New York,05000US36103,Suffolk,40.921,-73.0942,9531,611,shape,FALSE,FALSE,America/New_York,3,11733,1840033876
Silver City,Silver City,NM,New Mexico,05000US35017,Grant,32.7783,-108.2699,9530,363,shape,FALSE,TRUE,America/Denver,3,88061,1840023009
Pájaros,Pajaros,PR,Puerto Rico,05000US72135,Toa Alta,18.361,-66.2184,9528,2398,shape,FALSE,FALSE,America/Puerto_Rico,2,953,1630035532
Helotes,Helotes,TX,Texas,05000US48029,Bexar,29.5687,-98.696,9525,530,shape,FALSE,TRUE,America/Chicago,3,78023,1840020957
Merrydale,Merrydale,LA,Louisiana,05000US22033,East Baton Rouge,30.4998,-91.1081,9523,866,shape,FALSE,FALSE,America/Chicago,3,70812,1840013940
Francisville,Francisville,KY,Kentucky,05000US21015,Boone,39.1068,-84.7277,9520,433,shape,FALSE,FALSE,America/New_York,3,41048,1840026679
Midland,Midland,WA,Washington,05000US53053,Pierce,47.1734,-122.412,9518,1209,shape,FALSE,FALSE,America/Los_Angeles,3,98404 98445,1840018452
Countryside,Countryside,VA,Virginia,05000US51107,Loudoun,39.0518,-77.4124,9517,1431,shape,FALSE,FALSE,America/New_York,3,20165,1840024500
Cross Lanes,Cross Lanes,WV,West Virginia,05000US54039,Kanawha,38.4351,-81.7707,9517,575,shape,FALSE,FALSE,America/New_York,3,25313,1840006190
La Plata,La Plata,MD,Maryland,05000US24017,Charles,38.5352,-76.97,9516,496,shape,FALSE,TRUE,America/New_York,3,20646,1840006177
Cedar Hills,Cedar Hills,OR,Oregon,05000US41067,Washington,45.5047,-122.8053,9514,1947,shape,FALSE,FALSE,America/Los_Angeles,3,97225 97005,1840034716
DuPont,DuPont,WA,Washington,05000US53053,Pierce,47.1079,-122.6495,9514,631,shape,FALSE,TRUE,America/Los_Angeles,3,98327,1840018457
Independent Hill,Independent Hill,VA,Virginia,05000US51153,Prince William,38.6404,-77.4089,9514,412,shape,FALSE,FALSE,America/New_York,3,22193 20112,1840026708
Blackwells Mills,Blackwells Mills,NJ,New Jersey,05000US34035,Somerset,40.4773,-74.5976,9509,478,shape,FALSE,FALSE,America/New_York,3,08873 08844,1840033455
Reedsburg,Reedsburg,WI,Wisconsin,05000US55111,Sauk,43.5348,-89.9965,9508,619,shape,FALSE,TRUE,America/Chicago,3,53959,1840002727
White City,White City,OR,Oregon,05000US41029,Jackson,42.4316,-122.8322,9506,1967,shape,FALSE,FALSE,America/Los_Angeles,3,97503,1840018673
Winslow,Winslow,AZ,Arizona,05000US4017,Navajo,35.0243,-110.7095,9505,282,shape,FALSE,TRUE,America/Phoenix,3,86047,1840021583
Marlboro Village,Marlboro Village,MD,Maryland,05000US24033,Prince George's,38.8307,-76.7699,9505,955,shape,FALSE,TRUE,America/New_York,3,20772,1840039492
Lititz,Lititz,PA,Pennsylvania,05000US42071,Lancaster,40.154,-76.3044,9503,1580,shape,FALSE,TRUE,America/New_York,3,17543,1840003719
The Village,The Village,OK,Oklahoma,05000US40109,Oklahoma,35.5706,-97.5567,9500,1439,shape,FALSE,TRUE,America/Chicago,3,73120,1840021742
Hobart,Hobart,WI,Wisconsin,05000US55009,Brown,44.4967,-88.1602,9499,111,shape,FALSE,TRUE,America/Chicago,3,54155 54115 54313,1840038100
Mound,Mound,MN,Minnesota,05000US27053,Hennepin,44.9328,-93.6591,9498,1281,shape,FALSE,TRUE,America/Chicago,3,55364,1840007828
Brownsville,Brownsville,TN,Tennessee,05000US47075,Haywood,35.589,-89.2578,9497,371,shape,FALSE,TRUE,America/Chicago,3,38012,1840013413
Itasca,Itasca,IL,Illinois,05000US17043,DuPage,41.9772,-88.0183,9496,730,shape,FALSE,TRUE,America/Chicago,3,60143,1840011400
Morehead City,Morehead City,NC,North Carolina,05000US37031,Carteret,34.7308,-76.7388,9495,498,shape,FALSE,TRUE,America/New_York,3,28557 28516,1840016482
Beckett Ridge,Beckett Ridge,OH,Ohio,05000US39017,Butler,39.3448,-84.438,9493,763,shape,FALSE,FALSE,America/New_York,3,45069,1840034377
Park Forest Village,Park Forest Village,PA,Pennsylvania,05000US42027,Centre,40.7996,-77.9084,9492,1474,shape,FALSE,FALSE,America/New_York,3,16803,1840035143
Corona de Tucson,Corona de Tucson,AZ,Arizona,05000US4019,Pima,31.9503,-110.7835,9492,547,shape,FALSE,FALSE,America/Phoenix,3,85641,1840018106
Beverly Hills,Beverly Hills,FL,Florida,05000US12017,Citrus,28.9176,-82.4542,9484,1234,shape,FALSE,FALSE,America/New_York,3,34465,1840014061
Evergreen,Evergreen,CO,Colorado,05000US8059,Jefferson,39.6349,-105.3356,9475,317,shape,FALSE,FALSE,America/Denver,3,80439,1840017539
Commerce,Commerce,TX,Texas,05000US48231,Hunt,33.2421,-95.8992,9473,438,shape,FALSE,TRUE,America/Chicago,3,75428,1840019394
Hickam Housing,Hickam Housing,HI,Hawaii,05000US15003,Honolulu,21.3311,-157.9474,9463,792,shape,TRUE,TRUE,Pacific/Honolulu,3,96853 96818,1840075009
Coral Hills,Coral Hills,MD,Maryland,05000US24033,Prince George's,38.8706,-76.9215,9457,2236,shape,FALSE,FALSE,America/New_York,2,20743,1840005950
Ecorse,Ecorse,MI,Michigan,05000US26163,Wayne,42.2489,-83.1399,9456,1286,shape,FALSE,TRUE,America/Detroit,3,48229,1840003972
